FolderName,FileName,AvgHammingDissimilarity
n000162,0528_01.jpg,0.4766156462585035
n001156,0244_03.jpg,0.4765625
n000142,0008_03.jpg,0.4764030612244898
n000289,0295_04.jpg,0.4761904761904762
n000118,0134_02.jpg,0.47619047619047616
n000654,0102_01.jpg,0.4761424731182796
n000054,0393_02.jpg,0.47597789115646266
n000410,0395_01.jpg,0.4759778911564626
n000945,0615_01.jpg,0.4756944444444444
n000049,0112_02.jpg,0.47547743055555564
n000074,0133_04.jpg,0.47534013605442177
n000004,0026_01.jpg,0.4751275510204082
n000264,0003_02.jpg,0.4749149659863946
n000020,0379_01.jpg,0.47470238095238104
n000410,0411_01.jpg,0.474702380952381
n000462,0454_02.jpg,0.4744897959183675
n000309,0025_02.jpg,0.4742772108843539
n000289,0121_02.jpg,0.47406462585034026
n000399,0539_01.jpg,0.4738520408163266
n000026,0386_02.jpg,0.473639455782313
n000493,0183_01.jpg,0.473639455782313
n001293,0087_01.jpg,0.47309027777777773
n000319,0014_02.jpg,0.47300170068027203
n000500,0406_01.jpg,0.47300170068027203
n000423,0377_02.jpg,0.47287326388888906
n000489,0022_01.jpg,0.47265625000000006
n001156,0605_03.jpg,0.47222222222222227
n000307,0370_02.jpg,0.47193877551020413
n000487,0063_02.jpg,0.47192028985507245
n000045,0155_02.jpg,0.4713541666666668
n000055,0399_02.jpg,0.47130102040816324
n000486,0208_01.jpg,0.4712837837837839
n000052,0013_01.jpg,0.47092013888888884
n000998,0428_01.jpg,0.47053571428571417
n000059,0028_01.jpg,0.47048611111111116
n000950,0254_01.jpg,0.47045068027210873
n000029,0197_04.jpg,0.47023809523809545
n000142,0365_01.jpg,0.47002551020408156
n000211,0121_02.jpg,0.4700255102040815
n000269,0055_02.jpg,0.46981292517006806
n000386,0256_01.jpg,0.46981292517006806
n000389,0016_02.jpg,0.4692460317460318
n000387,0135_02.jpg,0.4689625850340135
n000098,0432_02.jpg,0.46811224489795916
n000381,0035_02.jpg,0.4681122448979591
n000341,0154_01.jpg,0.4676649305555555
n000454,0302_02.jpg,0.4674744897959185
n000256,0541_01.jpg,0.46742021276595735
n000088,0112_02.jpg,0.4670138888888889
n000423,0239_01.jpg,0.46657986111111116
n000314,0632_01.jpg,0.46636284722222215
n000423,0095_03.jpg,0.46636284722222215
n000232,0031_02.jpg,0.4659863945578231
n000232,0323_02.jpg,0.4659863945578231
n000232,0198_02.jpg,0.4659863945578231
n000394,0027_01.jpg,0.4652777777777777
n000243,0294_02.jpg,0.46513605442176886
n000998,0097_02.jpg,0.46458333333333335
n000093,0174_01.jpg,0.46453900709219853
n000496,0014_02.jpg,0.46449829931972797
n000222,0423_02.jpg,0.46407312925170074
n000354,0067_02.jpg,0.46365248226950373
n000423,0354_02.jpg,0.4633246527777779
n000093,0188_01.jpg,0.46320921985815605
n000320,0421_01.jpg,0.4630102040816326
n000069,0151_02.jpg,0.46301020408163257
n000950,0526_01.jpg,0.46279761904761896
n000654,0016_03.jpg,0.4627016129032259
n000118,0012_02.jpg,0.4625850340136056
n000775,0137_03.jpg,0.46258503401360546
n000319,0329_01.jpg,0.46152210884353734
n000266,0546_02.jpg,0.46130952380952384
n000394,0189_01.jpg,0.46093749999999994
n000066,0056_02.jpg,0.46067176870748294
n000774,0249_02.jpg,0.46050347222222204
n000493,0152_01.jpg,0.4604591836734692
n000256,0406_01.jpg,0.46032801418439734
n000092,0154_02.jpg,0.4602465986394558
n000453,0198_01.jpg,0.4600694444444445
n000240,0152_02.jpg,0.4600340136054422
n000475,0518_03.jpg,0.4600340136054421
n000500,0031_02.jpg,0.45939625850340154
n000314,0422_01.jpg,0.45920138888888884
n000094,0128_01.jpg,0.4591836734693878
n000166,0287_02.jpg,0.4591836734693877
n000493,0267_01.jpg,0.4587585034013605
n000439,0181_01.jpg,0.4586074561403509
n000950,0118_01.jpg,0.45854591836734704
n000420,0173_02.jpg,0.4583333333333334
n000950,0181_01.jpg,0.45812074829931976
n000237,0303_01.jpg,0.4581018518518519
n000044,0024_01.jpg,0.4576955782312924
n000190,0088_02.jpg,0.45768229166666674
n000069,0096_12.jpg,0.4574829931972789
n000945,0337_02.jpg,0.45746527777777773
n000410,0079_02.jpg,0.45727040816326536
n000420,0334_02.jpg,0.45703125
n000493,0151_01.jpg,0.45663265306122425
n000162,0193_01.jpg,0.4562074829931973
n000162,0394_01.jpg,0.45620748299319724
n000313,0198_01.jpg,0.45557598039215685
n000218,0062_01.jpg,0.4555697278911564
n000150,0288_02.jpg,0.4553571428571428
n000211,0099_02.jpg,0.45514455782312935
n000127,0266_01.jpg,0.4551445578231292
n001242,0316_01.jpg,0.45471938775510207
n000447,0329_02.jpg,0.4545068027210885
n000775,0250_01.jpg,0.4545068027210884
n000210,0055_03.jpg,0.45426829268292684
n000474,0124_02.jpg,0.45408163265306123
n000100,0190_02.jpg,0.45365646258503395
n000945,0421_01.jpg,0.45334201388888884
n000355,0253_02.jpg,0.45301870748299317
n000423,0337_04.jpg,0.452907986111111
n000998,0795_01.jpg,0.4526785714285714
n000177,0150_03.jpg,0.45259353741496594
n001211,0014_02.jpg,0.45259353741496594
n000322,0038_02.jpg,0.4523809523809524
n000232,0111_02.jpg,0.45238095238095216
n000021,0035_01.jpg,0.4520399305555556
n000307,0330_01.jpg,0.45195578231292516
n000052,0004_01.jpg,0.45182291666666674
n000493,0243_01.jpg,0.45153061224489793
n000271,0097_02.jpg,0.4510869565217392
n000303,0251_01.jpg,0.4506578947368421
n000356,0326_04.jpg,0.45030381944444436
n001059,0164_01.jpg,0.4501488095238096
n000289,0262_01.jpg,0.4498299319727891
n000461,0358_01.jpg,0.4498299319727891
n001059,0449_01.jpg,0.449404761904762
n000928,0064_05.jpg,0.44900173611111116
n000162,0095_01.jpg,0.4489795918367345
n000352,0053_02.jpg,0.4485544217687076
n000154,0200_05.jpg,0.4483418367346938
n000493,0148_01.jpg,0.4481292517006803
n000287,0409_02.jpg,0.4481292517006802
n000998,0103_01.jpg,0.4479166666666667
n000493,0030_01.jpg,0.44770408163265313
n000357,0468_01.jpg,0.447482638888889
n000438,0555_01.jpg,0.4472789115646258
n000177,0039_03.jpg,0.44706632653061223
n000410,0344_01.jpg,0.44706632653061223
n000394,0410_01.jpg,0.447048611111111
n000290,0293_01.jpg,0.4468537414965986
n000423,0234_01.jpg,0.44683159722222215
n000099,0332_01.jpg,0.4466411564625852
n000041,0117_01.jpg,0.446641156462585
n000325,0286_01.jpg,0.44657258064516137
n000125,0045_02.jpg,0.4465725806451613
n001174,0245_01.jpg,0.44655797101449285
n000026,0288_01.jpg,0.44642857142857134
n000172,0048_01.jpg,0.4462159863945578
n000775,0140_03.jpg,0.4460034013605442
n000500,0151_01.jpg,0.4457908163265308
n000033,0364_01.jpg,0.44579081632653056
n000836,0049_03.jpg,0.44574652777777773
n000232,0159_02.jpg,0.44557823129251706
n000023,0306_01.jpg,0.445529513888889
n000689,0158_05.jpg,0.4451530612244899
n000775,0074_02.jpg,0.44472789115646266
n000423,0216_01.jpg,0.4446614583333333
n000017,0094_02.jpg,0.44444444444444436
n000775,0133_02.jpg,0.44430272108843544
n000093,0075_03.jpg,0.4441489361702128
n000115,0379_01.jpg,0.44410569105691056
n000092,0296_01.jpg,0.44409013605442177
n000232,0006_02.jpg,0.44387755102040816
n000443,0099_02.jpg,0.44387755102040816
n000437,0182_01.jpg,0.44375
n000088,0363_01.jpg,0.44335937499999994
n000950,0500_01.jpg,0.4432397959183674
n000493,0207_01.jpg,0.4426020408163266
n000247,0234_02.jpg,0.4426020408163263
n001277,0347_01.jpg,0.44217687074829926
n000928,0064_01.jpg,0.4420572916666668
n000410,0004_01.jpg,0.4419642857142858
n000928,0005_01.jpg,0.441623263888889
n000189,0090_02.jpg,0.4415391156462586
n000203,0215_02.jpg,0.44111394557823147
n000410,0234_01.jpg,0.44111394557823125
n000400,0200_01.jpg,0.44097222222222215
n001156,0070_02.jpg,0.44097222222222215
n000247,0220_01.jpg,0.4409013605442177
n000487,0318_02.jpg,0.44089673913043476
n000362,0205_01.jpg,0.4406565656565657
n000185,0266_02.jpg,0.44053819444444464
n000493,0420_01.jpg,0.44047619047619047
n000998,0027_02.jpg,0.4401785714285715
n000493,0106_01.jpg,0.44005102040816335
n000493,0328_01.jpg,0.44005102040816335
n000245,0257_01.jpg,0.44005102040816324
n000027,0120_03.jpg,0.4400510204081632
n000325,0185_01.jpg,0.4398521505376345
n000402,0319_02.jpg,0.4394132653061227
